Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
303, ,P 6 INT WORLD WID WE,2,0,0,0,1,1,0,0,0,0,0,0
304, ,P 7 C UNC ART INT LO,2,0,0,0,0,0,0,0,0,0,2,0
305, ,P 7 INT C MACH LEARN,2,0,0,0,0,0,0,0,0,0,0,2
306, ,P 7 INT C US MOD,2,0,2,0,0,0,0,0,0,0,0,0
307, ,P 8 INT WORKSH NONM,2,2,0,0,0,0,0,0,0,0,0,0
308, ,P 9 ACM SIAM S DISCR,2,0,0,2,0,0,0,0,0,0,0,0
309, ,P AAAI 83 WASH DC,2,0,0,0,0,0,0,0,0,0,0,2
310, ,P AAAI 93 WASH,2,0,0,0,0,0,0,0,2,0,0,0
311, ,P AAAI 98 MAD,2,0,0,2,0,0,0,0,0,0,0,0
312, ,P AAAI WORKSH BUILD,2,0,0,0,2,0,0,0,0,0,0,0
313, ,P ACM C COMP SUPP CO,2,0,0,0,0,0,0,2,0,0,0,0
314, ,P BRIT MACH VIS C,2,0,0,2,0,0,0,0,0,0,0,0
315, ,P C COOP INF SYST,2,0,0,2,0,0,0,0,0,0,0,0
316, ,P ECAI 90 STOCKH SWE,2,0,0,0,0,0,0,0,0,0,0,2
317, ,P ECAI 92 VIENN AUST,2,0,0,0,0,0,0,0,0,2,0,0
318, ,P ECAI 98 BRIGHT,2,0,1,1,0,0,0,0,0,0,0,0
319, ,P EUR C ART INT ECAI,2,0,0,0,0,1,0,0,0,0,0,1
320, ,P EUR C SYMB QUANT A,2,0,1,0,0,0,0,0,1,0,0,0
