Citing Journal Data: COMPUTERS ,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
997, ,PAPELES PSICOLOGO,2,0,0,0,0,1,0,0,1,0,0,0
998, ,PEER REJECTION CHILD,2,0,0,0,0,0,0,0,0,0,0,2
999, ,PERFORMANCE IMPROVEM,2,0,0,0,0,0,0,0,0,0,0,2
1000,9.546,PERSPECT PSYCHOL SCI,2,0,1,0,0,0,0,0,0,1,0,0
1001,1.433,PHYS REV SPEC TOP-PH,2,0,0,0,0,0,0,0,0,0,2,0
1002, ,PLOS ONE,2,0,0,1,1,0,0,0,0,0,0,0
1003, ,PRACT ASSESS RES EVA,2,0,0,0,0,0,1,0,0,0,0,1
1004, ,PRESENT FUTURE CONTR,2,0,0,2,0,0,0,0,0,0,0,0
1005,3.153,PREV SCI,2,0,0,0,0,0,1,0,0,0,0,1
1006, ,PREVENTING READING D,2,0,0,0,0,0,0,0,0,0,0,2
1007, ,PREVENTION TREATMENT,2,0,0,0,0,0,0,0,0,0,0,2
1008, ,PRIMARY SCI REV,2,0,0,0,0,0,0,0,1,0,0,1
1009, ,PRINCIPAL LEADERSHIP,2,0,0,0,0,0,0,0,1,0,0,1
1010,0.651,PROGRAM-ELECTRON LIB,2,0,0,0,0,0,0,1,0,0,0,1
1011,0.789,PS-POLIT SCI POLIT,2,0,0,0,0,0,0,0,0,1,0,1
1012, ,PSICOLOGIA EDUC,2,0,0,0,1,0,0,0,0,1,0,0
1013, ,PSICOLOGIA EDUCATIVA,2,0,0,0,2,0,0,0,0,0,0,0
1014,1.210,PSICOTHEMA,2,0,0,0,0,0,1,0,0,0,0,1
1015,2.751,PSYCHOL ASSESSMENT,2,0,0,0,0,0,0,1,0,0,0,1
1016,6.250,PSYCHOL INQ,2,0,0,0,0,0,0,0,0,0,0,2
1017,2.964,PSYCHOL LEARN MOTIV,2,0,0,0,1,0,0,0,0,0,0,1
1018, ,PSYCHOL MEANINGFUL V,2,0,0,0,0,0,0,0,0,0,0,2
1019,2.173,PSYCHOL MUSIC,2,0,1,0,0,0,1,0,0,0,0,0
1020,2.863,PSYCHOL RES-PSYCH FO,2,0,0,0,1,0,0,1,0,0,0,0
1021,16.833,PSYCHOL SCI PUBL INT,2,0,0,0,0,0,0,2,0,0,0,0
1022,2.986,PSYCHOPHYSIOLOGY,2,0,0,0,1,0,0,0,0,1,0,0
1023,6.654,Q J ECON,2,0,0,0,1,0,0,0,0,0,0,1
1024, ,Q J EXP PSYCHOL-A,2,0,0,0,0,0,0,0,0,0,1,1
1025, ,QUAL EVALUATI,2,0,0,0,0,0,0,0,0,0,0,2
1026,1.441,QUAL HEALTH RES,2,0,0,0,1,0,0,0,0,0,1,0
1027,1.909,QUAL RES,2,0,0,0,0,0,0,0,0,0,0,2
1028, ,QUAL RES CASE,2,0,0,0,0,0,0,0,0,0,0,2
1029, ,QUAL RES ED I,2,0,0,0,0,0,0,0,0,1,0,1
1030, ,QUESTIONNAIRES 2 LAN,2,0,0,0,0,0,0,0,0,0,0,2
1031, ,R LANG ENV STAT COMP,2,0,1,0,0,0,0,1,0,0,0,0
1032, ,READING BOOKS CHILDR,2,0,0,0,0,0,0,0,0,0,0,2
1033, ,REFLECTION LEARN,2,0,0,0,0,0,0,0,0,0,0,2
1034, ,REFLECTION TURNING E,2,0,0,0,0,0,0,0,0,0,0,2
1035, ,REP NAT READ PAN TEA,2,0,0,0,0,0,0,0,0,0,0,2
1036, ,REPORT,2,0,0,0,0,0,0,0,0,1,1,0
1037, ,RES AGENDA COMPUTER,2,0,0,0,0,0,0,2,0,0,0,0
1038,2.212,RES AUTISM SPECT DIS,2,0,2,0,0,0,0,0,0,0,0,0
1039, ,RES BASED REFORM U P,2,0,0,0,0,0,0,0,2,0,0,0
1040, ,RES COGNITIVE LOAD T,2,0,0,0,0,0,0,0,0,0,0,2
1041, ,RES DES QUALITATI,2,0,0,0,0,0,2,0,0,0,0,0
1042, ,RES METHODS APPL LIN,2,0,0,0,0,0,0,0,2,0,0,0
1043, ,RES METHODS KNOWLEDG,2,0,0,0,0,0,0,1,0,0,0,1
1044, ,RES OV APR 2013 WHAT,2,0,2,0,0,0,0,0,0,0,0,0
1045,0.568,RES PRACT PERS SEV D,2,0,2,0,0,0,0,0,0,0,0,0
1046, ,RES REP,2,0,0,1,0,0,0,0,0,0,0,1
1047, ,RES SYNTH METHODS,2,0,0,0,0,2,0,0,0,0,0,0
1048,0.871,RES TEACH ENGL,2,0,0,0,0,0,0,0,0,0,0,2
1049, ,RETHINKING ED AGE TE,2,0,0,0,0,0,2,0,0,0,0,0
1050, ,RETHINKING U TEACHIN,2,0,0,0,0,0,0,0,0,0,0,2
1051,0.241,REV EDUC,2,0,0,0,1,0,0,1,0,0,0,0
1052,1.023,REV HIGH EDUC,2,0,0,0,0,0,0,0,0,0,0,2
1053,1.773,REV RES EDUC,2,0,0,0,0,1,0,0,0,0,0,1
1054, ,REV RES LIT BARR UPT,2,0,0,0,0,0,0,0,0,0,0,2
1055, ,RURAL SPEC ED Q,2,0,0,0,1,0,0,0,0,0,0,1
1056, ,RUTG INV SYMP EDUC S,2,0,0,0,0,0,0,0,0,2,0,0
1057, ,SAGE HDB GROUNDED TH,2,0,0,0,0,0,0,0,2,0,0,0
1058, ,SAGE HDB QUANTITATIV,2,0,0,0,0,0,2,0,0,0,0,0
1059,1.057,SCAND J PSYCHOL,2,0,0,0,0,0,1,0,0,0,0,1
1060, ,SCHOOL SCI MATH,2,0,0,0,0,0,0,0,0,0,0,2
1061, ,SCI AM,2,0,0,0,0,0,0,0,1,0,0,1
1062,0.634,SCI EDUC-NETHERLANDS,2,0,0,1,0,0,0,0,0,0,0,1
1063, ,SCI PSYCHOL MUSIC PE,2,0,0,0,0,0,0,0,0,0,0,2
1064, ,SCRIPTING COMPUT S,2,0,0,0,0,0,0,0,2,0,0,0
1065, ,SELF EFFICACY BELIEF,2,0,0,0,0,0,0,0,0,2,0,0
1066, ,SKILLS DOCUMENT USE,2,0,0,0,0,0,0,0,0,2,0,0
1067, ,SOC BEHAV SCI,2,0,0,2,0,0,0,0,0,0,0,0
1068, ,SOC CAPITAL,2,0,0,0,0,0,0,1,0,0,0,1
1069,1.532,SOC COGNITION,2,0,0,0,0,0,0,0,0,0,0,2
1070, ,SOC CONSTRUCTIVIS,2,0,0,0,0,0,0,0,0,0,0,2
1071, ,SOC MEAS C,2,0,0,0,0,0,0,0,0,0,0,2
1072, ,SOC NETWORK ANAL,2,0,0,0,0,0,0,0,0,0,1,1
1073, ,SOC PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
1074,1.406,SOC PSYCHOL QUART,2,0,0,0,0,0,1,0,0,0,0,1
1075, ,SOC PSYCHOL TELEC,2,0,0,0,0,0,0,0,0,0,0,2
1076,0.791,SOC SCI QUART,2,0,0,0,1,0,0,0,0,1,0,0
1077,1.711,SOCIOL EDUC,2,0,0,0,0,0,0,0,0,0,0,2
1078,2.205,SOCIOL METHOD RES,2,0,0,0,0,0,0,0,0,0,0,2
1079,2.226,SOCIOL THEOR,2,0,0,0,0,0,0,0,0,0,0,2
1080, ,STAND ED PSYCH TEST,2,0,0,0,0,0,0,0,0,0,0,2
1081, ,STANDARDS BASED SCH,2,0,0,0,0,0,0,0,0,0,0,2
1082, ,STAT MED,2,0,0,0,0,1,0,0,0,0,0,1
1083, ,STAT POWER BEHAV SCI,2,0,0,0,0,0,0,0,0,0,0,2
1084, ,STAT THEORIES MENTAL,2,0,0,0,0,0,0,0,0,0,0,2
1085, ,STATISTICS,2,0,0,0,2,0,0,0,0,0,0,0
1086, ,STAYING COURSE ONLIN,2,0,0,0,0,0,0,2,0,0,0,0
1087,3.341,STRATEGIC MANAGE J,2,0,0,0,0,0,0,0,0,0,0,2
1088, ,STRUCT HOLES SOC,2,0,0,0,0,0,0,0,0,0,0,2
1089, ,STRUCT KNOWLEDGE,2,0,0,0,0,0,0,0,0,0,0,2
1090, ,STUD ART ED,2,0,0,0,0,0,0,0,0,0,0,2
1091,0.568,STUD CONTIN EDUC,2,0,0,0,0,0,0,0,0,2,0,0
1092, ,STUD EDUC EVAL,2,0,0,0,0,0,0,0,1,1,0,0
1093,1.556,STUD SECOND LANG ACQ,2,0,0,0,0,0,0,0,0,0,0,2
1094, ,STUDENT LAB SCI CURR,2,0,0,0,0,0,0,0,0,0,0,2
1095, ,STUDY 1 LANGUAGE TXB,2,0,0,0,0,0,0,0,2,0,0,0
1096, ,SUCCESSFUL REMEMBERI,2,0,0,0,0,2,0,0,0,0,0,0
1097, ,SYMBOLS EMBODIMENT M,2,0,0,0,0,0,0,2,0,0,0,0
1098, ,TAKING STOCK RES TEA,2,0,0,0,0,2,0,0,0,0,0,0
1099, ,TEACH LEARN MED,2,0,0,0,1,0,0,0,0,0,0,1
1100, ,TEACHER EDUC,2,0,0,0,0,1,0,0,1,0,0,0
1101, ,TEACHER EDUC Q,2,0,0,0,0,0,0,0,0,0,0,2
1102, ,TEACHING CHILDREN MA,2,0,0,0,0,0,0,1,0,0,1,0
1103, ,TEACHING DES SCI,2,0,0,2,0,0,0,0,0,0,0,0
1104, ,TEACHING DIGITAL NAT,2,0,0,0,0,2,0,0,0,0,0,0
1105, ,TEACHING INFORM TECH,2,0,0,0,0,0,0,0,0,0,0,2
1106,2.058,TECHNOL FORECAST SOC,2,0,1,0,1,0,0,0,0,0,0,0
1107, ,TECHNOL INSTRUCTI,2,0,0,0,0,0,0,2,0,0,0,0
1108, ,TECHNOL TEACHER E,2,0,0,0,0,0,0,1,1,0,0,0
1109,2.526,TECHNOVATION,2,0,0,0,1,1,0,0,0,0,0,0
1110, ,TEENS DO RES DIGITAL,2,0,0,2,0,0,0,0,0,0,0,0
1111, ,TEENS SMARTPHONES TE,2,0,0,2,0,0,0,0,0,0,0,0
1112, ,THE ECAR STUDY OF UN,2,0,0,0,0,1,1,0,0,0,0,0
1113, ,THEOR FUN GAME DESI,2,0,0,0,0,0,0,0,0,0,2,0
1114, ,THEOR MODELS P,2,0,0,0,0,0,0,0,0,0,0,2
1115, ,THESIS ANKARA GAZI U,2,0,0,0,0,0,0,0,2,0,0,0
1116, ,THESIS COLUMBIA U NE,2,0,0,0,1,0,0,0,0,0,0,1
1117, ,THESIS FLA STATE,2,0,0,0,0,0,0,0,0,0,0,2
1118, ,THESIS LOT UTRECHT,2,0,0,0,0,0,1,0,1,0,0,0
1119, ,THESIS OREG STATE,2,0,0,0,0,0,0,1,0,1,0,0
1120, ,THESIS U MICHIGAN,2,0,0,0,0,0,0,0,0,1,0,1
1121, ,THESIS U N CAROLINA,2,0,0,0,0,0,1,0,0,0,0,1
1122, ,THESIS U TORONTO TOR,2,0,0,0,0,1,0,0,0,0,0,1
1123, ,THESIS VA POLY,2,0,0,0,0,0,0,1,0,0,1,0
1124,1.461,THINK SKILLS CREAT,2,0,0,1,0,0,0,1,0,0,0,0
1125,3.063,TOP COGN SCI,2,0,0,0,0,1,1,0,0,0,0,0
1126,0.535,TOP EARLY CHILD SPEC,2,0,1,0,0,0,0,0,0,0,0,1
1127,2.554,TOURISM MANAGE,2,0,0,0,0,1,0,0,1,0,0,0
1128, ,TRAINING COMPLEX COG,2,0,0,0,0,0,0,0,0,0,0,2
1129, ,TRANSF TEACH ED CLIN,2,0,0,0,0,2,0,0,0,0,0,0
1130, ,TRANSFORMATION KNOWL,2,0,0,0,0,0,2,0,0,0,0,0
1131, ,TRANSITION COMPUT,2,0,0,0,0,0,2,0,0,0,0,0
1132,1.937,TRANSPORT RES D-TR E,2,0,0,0,0,0,1,0,1,0,0,0
1133, ,TURNING RES RESULTS,2,0,0,0,0,0,0,2,0,0,0,0
1134, ,UNDERSTANDING ATTITU,2,0,0,0,0,0,0,0,0,0,0,2
1135,0.475,UNIVERSAL ACCESS INF,2,0,0,0,0,0,0,1,1,0,0,0
1136, ,UNLOCKING ASSESSMENT,2,0,0,0,0,0,0,2,0,0,0,0
1137, ,VALPARAISO U LAW REV,2,0,0,0,0,0,2,0,0,0,0,0
1138,1.921,VIS COGN,2,0,0,0,0,0,0,1,0,0,0,1
1139, ,WE THINK,2,0,0,0,0,0,0,0,0,0,0,2
1140, ,WE THINK RESTATEMENT,2,0,0,0,0,0,0,0,0,0,0,2
1141, ,WIR MOB TECHN ED IEE,2,0,0,0,0,0,0,0,0,0,0,2
1142, ,WRITING IN THE DISCI,2,0,0,0,2,0,0,0,0,0,0,0
1143,1.722,YOUTH SOC,2,0,0,1,0,1,0,0,0,0,0,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
