Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
324,,P ASIS ANN,3,0,0,1,1,0,0,0,1,0,0,0
325,,PERF E R SI,3,0,1,0,1,1,0,0,0,0,0,0
326,0.100,SOFTWARE QUAL J,3,0,0,1,0,2,0,0,0,0,0,0
327,1.119,WORLD J UROL,3,0,1,0,2,0,0,0,0,0,0,0
328,0.800,ACM T COMPUT SYST,2,0,0,0,0,0,1,0,0,0,1,0
329,0.949,ADV COMPUT MATH,2,0,0,0,0,0,0,0,0,0,0,2
330,1.118,ADV MATH,2,0,0,0,0,0,0,0,0,1,0,1
331,,ADV TRANSPORT,2,0,1,0,0,0,0,0,1,0,0,0
332,0.697,AI COMMUN,2,0,0,0,0,0,0,0,0,0,1,1
333,0.576,ANN FOR SCI,2,0,0,0,1,1,0,0,0,0,0,0
334,0.261,APPL CATEGOR STRUCT,2,0,0,0,0,0,0,0,0,0,0,2
335,0.349,APPL MATH COMPUT,2,0,0,0,0,0,0,0,0,1,1,0
336,,APPL OPTIMIZAT,2,0,0,0,0,0,0,0,0,0,1,1
337,0.222,ARTIF INTELL REV,2,0,0,0,0,1,0,0,0,1,0,0
338,0.247,AUTOMAT REM CONTR+,2,0,0,0,0,2,0,0,0,0,0,0
339,4.221,BIOCHEMISTRY-US,2,0,0,0,2,0,0,0,0,0,0,0
340,4.462,BIOPHYS J,2,0,0,1,1,0,0,0,0,0,0,0
341,7.303,BRAIN,2,0,0,0,1,1,0,0,0,0,0,0
342,2.526,BRAIN RES,2,0,1,0,1,0,0,0,0,0,0,0
343,0.549,BT TECHNOL J,2,0,0,1,0,1,0,0,0,0,0,0
344,1.462,CHEMOMETR INTELL LAB,2,0,0,0,0,0,0,0,0,0,1,1
345,,CHIC J THEOR COMPUT,2,0,0,0,0,0,0,0,1,0,0,1
346,0.171,CIV ENG ENVIRON SYST,2,0,0,0,0,0,0,0,0,0,0,2
347,1.624,COMMUN ACM,2,0,1,0,0,0,0,0,0,0,0,1
348,0.104,COMPUT APPL ENG EDUC,2,0,0,1,0,0,0,1,0,0,0,0
349,0.926,COMPUT CHEM,2,0,0,0,0,0,1,0,0,0,0,1
350,0.136,COMPUT CONTROL ENG J,2,0,1,1,0,0,0,0,0,0,0,0
351,0.222,COMPUT GRAPH FORUM,2,0,0,0,1,1,0,0,0,0,0,0
352,1.091,COMPUT INTELL,2,0,0,0,0,0,0,0,0,0,1,1
353,0.385,COMPUT STRUCT,2,0,0,1,0,0,0,0,0,0,0,1
354,0.551,COMPUTING,2,0,0,1,1,0,0,0,0,0,0,0
355,,CONF LOCAL COMPUT NE,2,0,1,0,1,0,0,0,0,0,0,0
356,0.818,CONNECT SCI,2,0,1,0,0,0,0,0,0,0,1,0
357,,DISCRETE DYN NAT SOC,2,0,0,0,1,0,1,0,0,0,0,0
358,0.400,DISCRETE EVENT DYN S,2,0,0,0,0,1,1,0,0,0,0,0
359,,DOKL AKAD NAUK+,2,0,0,0,2,0,0,0,0,0,0,0
360,1.683,ECOGRAPHY,2,0,0,0,0,0,1,0,1,0,0,0
361,0.113,ENG OPTIMIZ,2,0,0,0,0,0,2,0,0,0,0,0
362,,ESA SP PUBL,2,0,0,0,1,1,0,0,0,0,0,0
363,0.267,EUR J COMBIN,2,0,1,0,0,1,0,0,0,0,0,0
364,0.418,EUR T TELECOMMUN,2,0,0,0,0,1,1,0,0,0,0,0
365,5.163,HUM BRAIN MAPP,2,0,0,0,0,2,0,0,0,0,0,0
366,,ICGA J,2,0,1,0,0,0,1,0,0,0,0,0
367,0.259,IEE P-GENER TRANSM D,2,0,1,0,1,0,0,0,0,0,0,0
368,1.333,IEEE COMPUT GRAPH,2,0,0,0,0,0,0,1,0,1,0,0
369,1.233,IEEE CONTR SYST MAG,2,0,0,0,0,0,0,0,0,0,0,2
370,1.263,IEEE T COMPUT,2,0,0,0,0,1,0,0,0,0,0,1
371,0.643,IEEE T DIELECT EL IN,2,0,0,0,2,0,0,0,0,0,0,0
372,0.957,IEEE T SYST MAN CY C,2,0,0,0,2,0,0,0,0,0,0,0
373,0.728,IEEE T VLSI SYST,2,0,0,1,0,0,0,0,1,0,0,0
374,,IFAC SYMP SERIES,2,0,0,0,0,0,1,0,1,0,0,0
375,0.683,INFORM MANAGE,2,0,0,0,0,0,0,0,1,0,0,1
376,0.699,INT J MED INFORM,2,0,1,0,1,0,0,0,0,0,0,0
377,0.503,INT J NUMER METH FL,2,0,0,0,1,1,0,0,0,0,0,0
378,,INT S MICRO,2,0,0,0,0,0,0,0,1,0,0,1
379,,INT TEST CONF P,2,0,0,0,0,0,0,1,0,0,0,1
380,0.186,INTEGRATION,2,0,0,1,0,1,0,0,0,0,0,0
381,1.262,INVERSE PROBL,2,0,0,0,1,0,0,0,0,0,0,1
382,1.682,J AM MATH SOC,2,0,0,0,0,0,0,0,0,0,1,1
383,1.064,J ARTIF INTELL RES,2,0,0,0,0,1,0,0,0,0,0,1
384,0.327,J COMB THEORY A,2,0,0,0,0,1,0,0,0,0,0,1
385,1.484,J COMPUT ASSIST TOMO,2,0,0,0,0,2,0,0,0,0,0,0
386,0.375,J COMPUT CIVIL ENG,2,0,0,0,0,1,0,0,0,0,0,1
387,1.059,J COMPUT GRAPH STAT,2,0,0,1,0,1,0,0,0,0,0,0
388,0.364,J GRAPH THEOR,2,0,0,0,0,0,1,0,1,0,0,0
389,0.206,J NETW COMPUT APPL,2,0,1,1,0,0,0,0,0,0,0,0
390,0.648,J OPER RES SOC,2,0,0,1,1,0,0,0,0,0,0,0
391,0.053,J OPER RES SOC JPN,2,0,0,1,0,0,0,0,0,0,0,1
392,0.378,J SOFTW MAINT-RES PR,2,0,0,0,0,0,0,0,0,2,0,0
393,0.256,J STRATEGIC INF SYST,2,0,1,0,0,0,0,1,0,0,0,0
394,1.733,J TELEMED TELECARE,2,0,0,1,0,0,1,0,0,0,0,0
395,1.550,J THEOR BIOL,2,0,0,0,0,0,1,0,0,0,0,1
396,0.327,J VLSI SIG PROC SYST,2,0,0,0,1,1,0,0,0,0,0,0
397,0.195,KYBERNETES,2,0,0,0,0,0,0,0,0,0,0,2
398,,LECT NOTE PHYS,2,0,0,1,0,1,0,0,0,0,0,0
399,,LECT NOTES ECON MATH,2,0,0,0,0,0,1,0,0,0,1,0
400,5.298,MOL BIOL EVOL,2,0,0,0,2,0,0,0,0,0,0,0
401,,NEW ENGL COMPL SYST,2,0,0,0,0,0,0,1,0,0,0,1
402,1.006,OPER RES,2,0,0,0,0,1,0,1,0,0,0,0
403,0.700,OPTIM METHOD SOFTW,2,0,0,0,0,0,0,0,0,0,1,1
404,0.394,P AM MATH SOC,2,0,0,0,0,0,1,1,0,0,0,0
405,,P IEEE INT ASIC C&E,2,0,1,0,0,0,0,1,0,0,0,0
406,1.403,P ROY SOC LOND A MAT,2,0,1,0,1,0,0,0,0,0,0,0
407,0.346,PATTERN RECOGN LETT,2,0,0,0,0,0,0,1,1,0,0,0
408,1.653,PHYS CHEM CHEM PHYS,2,0,0,1,0,0,0,0,0,0,0,1
409,2.384,PHYS REV C,2,0,0,0,0,0,0,0,0,0,0,2
410,1.643,PHYSICA D,2,0,0,0,0,1,0,0,0,0,0,1
411,1.239,REV SCI INSTRUM,2,0,0,0,2,0,0,0,0,0,0,0
412,0.415,ROBOT AUTON SYST,2,0,0,0,0,0,1,0,0,1,0,0
413,1.046,SIAM J APPL MATH,2,0,0,1,0,0,0,0,0,0,0,1
414,1.324,SPATIAL VISION,2,0,0,0,1,1,0,0,0,0,0,0
415,,ST CLASS DAT ANAL,2,0,0,0,1,0,1,0,0,0,0,0
416,0.803,STAT COMPUT,2,0,0,1,0,0,0,0,0,0,0,1
417,0.189,TRANSPORT RES C-EMER,2,0,0,0,0,0,0,0,1,0,1,0
418,0.258,VLSI DES,2,0,1,0,1,0,0,0,0,0,0,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
