Citing Journal Data: INTERNATIONAL JOURNAL OF HUMAN-COMPUTER STUDIES,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
322,0.519,J GEN PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
323, ,J INFORM SYSTEM,2,0,0,0,0,0,0,0,0,1,1,0
324,2.638,J MEM LANG,2,0,0,0,0,0,0,0,1,1,0,0
325, ,J OCCUP PSYCHOL,2,0,0,0,0,0,0,0,0,0,1,1
326, ,J RES COMPUTING ED,2,0,0,0,0,0,0,0,0,1,0,1
327, ,J SYST MANAGE,2,0,0,0,0,0,0,1,0,0,0,1
328, ,JUDGMENT UNCERTAINTY,2,0,0,0,0,0,0,0,0,0,0,2
329, ,KNOWLEDGE ACQUISTION,2,0,0,0,0,0,0,0,1,1,0,0
330, ,KNOWLEDGE WEB,2,0,0,2,0,0,0,0,0,0,0,0
331,0.875,LANG COGNITIVE PROC,2,0,0,0,0,0,0,0,0,0,0,2
332, ,LEARN WORKING IMA,2,0,0,0,0,0,0,0,0,0,0,2
333, ,MACH INTELLIGENCE,2,0,0,0,0,0,0,0,0,0,0,2
334, ,MANPRINT APPROACH SY,2,0,0,0,0,0,0,0,0,0,0,2
335, ,MANUFACTURE NEWS SOC,2,0,0,0,0,0,0,0,0,0,0,2
336, ,MEDIA EQUATION PEOPL,2,0,0,0,0,2,0,0,0,0,0,0
337, ,MINIMALISM NURNBERG,2,0,0,2,0,0,0,0,0,0,0,0
338, ,NATL SYST INNOVAT,2,0,0,0,0,0,0,0,0,2,0,0
339,2.778,NEUROPSYCHOLOGIA,2,0,0,0,0,0,1,0,0,0,0,1
340, ,NEW GENERAT COMPUT,2,0,0,0,0,0,0,0,0,0,0,2
341, ,NEW RHETORIC TREATIS,2,0,0,0,0,0,0,0,0,0,0,2
342, ,NEW TECHNOLOGIES HUM,2,0,0,0,0,0,0,0,0,0,0,2
343, ,NEW YORK TIMES,2,0,0,0,2,0,0,0,0,0,0,0
344, ,NOUS,2,0,0,0,0,0,0,0,0,0,2,0
345, ,NUCL PARTICLE PHYSIC,2,0,0,0,0,0,0,0,0,0,2,0
346, ,ONLINE REV,2,0,0,0,0,0,0,0,0,0,0,2
347, ,P 11 INT JOINT C ART,2,0,0,0,0,0,0,0,0,0,0,2
348, ,P 12 NAT C ART INT S,2,0,0,0,0,0,0,2,0,0,0,0
349, ,P 14 IJCAI MONTR,2,0,0,0,0,0,2,0,0,0,0,0
350, ,P 15 IFIP WORLD COMP,2,0,0,2,0,0,0,0,0,0,0,0
351, ,P 15 INT C COMP LING,2,0,0,0,0,0,0,1,0,1,0,0
352, ,P 21 ANN INT ACM SIG,2,0,0,2,0,0,0,0,0,0,0,0
353, ,P 25 ANN M ASS COMP,2,0,0,0,0,0,0,0,0,0,0,2
354, ,P 3 EUR C COMP SUPP,2,0,0,0,0,0,1,0,1,0,0,0
355, ,P 32 ANN M ASS COMP,2,0,0,0,0,0,0,2,0,0,0,0
356, ,P 5 INT C MACH LEARN,2,0,0,0,0,0,0,0,0,0,0,2
357, ,P 6 EUR WORKSH NAT L,2,0,0,0,2,0,0,0,0,0,0,0
358, ,P 7 NAT C ART INT AA,2,0,0,0,0,0,0,0,0,0,0,2
359, ,P 8 C AAAI,2,0,0,0,0,0,0,0,0,0,0,2
360, ,P 8 KNOWL ACQ KNOWL,2,0,0,0,0,0,0,2,0,0,0,0
361, ,P AAAI 90 BOST MA,2,0,0,0,0,0,0,0,0,0,0,2
362, ,P AAAI FALL 1997 S C,2,0,0,0,2,0,0,0,0,0,0,0
363, ,P ACM SIGCHI C HUM F,2,0,0,0,0,1,1,0,0,0,0,0
364, ,P CHI 98 HUM FACT CO,2,0,0,2,0,0,0,0,0,0,0,0
365, ,P CHI 98 SUMM C CHI,2,0,0,2,0,0,0,0,0,0,0,0
366, ,P ER 97 LOS ANG CA U,2,0,0,0,2,0,0,0,0,0,0,0
367, ,P ETHICOMP 99 LUISS,2,0,2,0,0,0,0,0,0,0,0,0
368, ,P INTERACT 90,2,0,0,0,0,0,0,0,0,0,0,2
369, ,P INTERACT 99,2,0,2,0,0,0,0,0,0,0,0,0
370, ,P NAT C ART INT,2,0,0,0,0,0,0,0,1,0,0,1
371, ,P WORK C ADV VIS INT,2,2,0,0,0,0,0,0,0,0,0,0
372, ,PARTICIPATING EXPLAN,2,0,0,0,0,0,2,0,0,0,0,0
373, ,PARTICIPATORY DES,2,0,0,0,0,0,0,0,2,0,0,0
374,0.308,PERCEPT MOTOR SKILL,2,0,0,0,0,0,1,0,0,0,0,1
375, ,PERSPECTIVES HCI DIV,2,0,0,0,0,0,2,0,0,0,0,0
376, ,PHILOS REV,2,0,0,0,0,0,0,0,0,1,0,1
377, ,PRESENCE,2,0,0,0,0,0,0,0,0,2,0,0
378, ,PRESENT SELF EVER L,2,0,0,0,0,0,0,0,0,0,0,2
379, ,PRINCIPLES SEMANTIC,2,0,0,0,0,0,0,0,0,0,2,0
380, ,PRINCIPLES STELLAR E,2,0,0,0,0,0,0,0,0,0,0,2
381, ,PROTOCOL ANAL VERBAL,2,0,0,0,0,0,0,0,2,0,0,0
382, ,PSYCHOL HUM COMPUT,2,0,0,0,0,0,0,0,0,0,0,2
383, ,RATIONAL AGENCY CONC,2,0,0,0,0,0,2,0,0,0,0,0
384, ,REPRESENTATION UNDER,2,0,0,0,0,0,0,0,0,0,0,2
385,1.078,RES POLICY,2,0,0,1,0,0,0,1,0,0,0,0
386, ,RULES ENCOUNTER DESI,2,0,0,0,0,0,0,2,0,0,0,0
387, ,SCI ACTION,2,0,0,0,0,0,0,0,0,0,0,2
388, ,SCI ARTIFICIAL,2,0,0,0,0,1,0,0,0,0,0,1
389,0.941,SCI TECHNOL HUM VAL,2,0,0,2,0,0,0,0,0,0,0,0
390, ,SELF ESTEEM PUZZLE L,2,0,0,0,0,0,0,0,2,0,0,0
391, ,SENSES CONSID PERCEP,2,0,0,0,0,0,0,0,0,0,0,2
392, ,SIGIR FORUM,2,0,0,0,0,0,1,0,0,0,0,1
393,1.794,SLOAN MANAGE REV,2,0,0,1,0,0,0,0,0,0,0,1
394,1.415,SOC COGNITION,2,0,0,0,0,0,0,1,0,0,1,0
395, ,SOC PSYCHOL TELEC,2,0,0,0,0,0,0,0,0,0,0,2
396,0.092,SOCIETY,2,0,0,0,0,0,0,0,0,0,0,2
397, ,SOCIOL MONSTERS E,2,0,0,0,0,0,0,0,0,0,2,0
398, ,SOFT SYST METHODO,2,0,0,0,0,0,0,0,0,0,0,2
399, ,SOFTWARE AGENTS,2,0,0,0,2,0,0,0,0,0,0,0
400, ,SOFTWARE ENG,2,0,0,1,0,0,1,0,0,0,0,0
401, ,SOFTWARE PRACT EXPER,2,0,0,0,1,0,0,0,0,1,0,0
402, ,SPEECH TECHNOL,2,0,0,0,0,0,0,0,0,0,0,2
403, ,STELLAR STRUCT EV,2,0,0,0,0,0,0,2,0,0,0,0
404, ,STUD ETHNOMETHODO,2,0,0,0,0,0,0,0,0,0,0,2
405, ,SYST PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
406, ,TASK ANAL HUMAN COMP,2,0,0,0,0,0,0,0,0,0,0,2
407, ,TASKS ERRORS MENTAL,2,0,0,0,0,0,0,0,0,0,0,2
408, ,TECHNOL WORKING O,2,0,0,0,0,0,0,0,2,0,0,0
409, ,TECHNOL WRITING R,2,0,0,0,0,0,0,0,0,2,0,0
410, ,TELEROBOTICS AUTOMAT,2,0,0,0,0,0,0,0,0,2,0,0
411, ,TEXT CONTEXT HYPERTE,2,0,0,0,0,0,0,0,0,0,0,2
412, ,THESIS CHALMERS U TE,2,0,0,0,0,1,1,0,0,0,0,0
413, ,THESIS U AMSTERDAM,2,0,0,0,1,0,1,0,0,0,0,0
414, ,THESIS U MANCHESTER,2,0,0,0,0,0,0,2,0,0,0,0
415, ,THESIS U MARYLAND,2,1,0,1,0,0,0,0,0,0,0,0
416, ,THESIS U MINNESOTA,2,0,0,0,1,0,0,0,0,0,0,1
417, ,THESIS U NOTTINGHAM,2,0,1,0,0,0,1,0,0,0,0,0
418, ,THINK Q,2,0,0,0,0,0,0,2,0,0,0,0
419, ,THOUGHT LANGUAGE,2,0,0,0,0,0,0,0,0,0,0,2
420, ,TOG INTERFACE,2,0,0,0,0,0,0,0,0,1,0,1
421, ,TR2594 HARV U,2,0,0,0,0,0,0,2,0,0,0,0
422, ,USABILITY ENG,2,0,0,0,0,0,0,0,2,0,0,0
423, ,USES ARGUMENT,2,0,0,0,0,0,0,0,0,0,0,2
424, ,USING LANGUAGE,2,0,0,0,0,2,0,0,0,0,0,0
425, ,WOMEN FIRE DANGEROUS,2,0,0,0,0,0,0,0,0,0,0,2
426, ,WORKPLACE STUD RE,2,1,1,0,0,0,0,0,0,0,0,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
